Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gorilla gene stable ID	Gorilla chromosome/scaffold name	Gorilla chromosome/scaffold start (bp)	Gorilla chromosome/scaffold end (bp)	Gorilla homology type	%id. target Gorilla gene identical to query gene	%id. query gene identical to target Gorilla gene	Gorilla Gene-order conservation score	Gorilla Whole-genome alignment coverage	dN with Gorilla	dS with Gorilla	Gorilla orthology confidence [0 low, 1 high]
ENSRNOG00000001050	12	12748785	12782146	ENSGGOG00000016216	7	5855022	5890765	ortholog_one2one	81.7742	80.4762	100	91.18	0.1046	0.6095	1
ENSRNOG00000045678	10	87467991	87468711	ENSGGOG00000038810	5	42471847	42472143	ortholog_many2many	82.8283	83.6735	75	100.00	0.0822	0.5518	1
ENSRNOG00000045678	10	87467991	87468711	ENSGGOG00000043613	5	42466092	42466388	ortholog_many2many	80.8081	81.6327	25	100.00	0.0919	0.5611	1
ENSRNOG00000008367	7	143122269	143128932												
ENSRNOG00000037655	2	184600721	184679683	ENSGGOG00000011099	4	164056261	164148811	ortholog_one2one	83.3034	83.3034	100	99.97	0.0902	0.4665	1
ENSRNOG00000031422	10	87430850	87437455	ENSGGOG00000017063	5	42501733	42510201	ortholog_one2one	74.0125	72.5051	100	100.00	0.1609	0.5269	1
ENSRNOG00000055068	14	22706901	22707668	ENSGGOG00000041228	2B	65882568	65883097	ortholog_one2many	78.6585	83.2258	0		0.0887	0.3114	0
ENSRNOG00000003116	10	62019379	62032407	ENSGGOG00000009360	17	1912614	1926410	ortholog_one2one	84.2466	83.2957	100	100.00	0.0863	0.4978	1
ENSRNOG00000019281	2	187697523	187701118	ENSGGOG00000014243	1	135389081	135392072	ortholog_one2one	78.2178	77.8325	75	100.00	0.133	0.5619	1
ENSRNOG00000047143	6	29977797	29987451	ENSGGOG00000044101	2A	83399557	83409614	ortholog_one2one	87.037	98.9474	75		0.0051	0.2924	1
ENSRNOG00000020706	2	188844073	188988774	ENSGGOG00000012827	1	133787194	133950086	ortholog_one2one	96.0328	93.6	100	94.06	0.0155	0.367	1
ENSRNOG00000028373	2	154921999	154998273												
ENSRNOG00000015239	1	1870388	1885981	ENSGGOG00000008286	6	152320466	152346853	ortholog_one2one	72.9483	72.7273	100	0.00	0.1594	0.4739	1
ENSRNOG00000019447	9	94239006	94250809	ENSGGOG00000005626	2B	125828522	125836549	ortholog_one2one	94.7097	94.7097	100	81.96	0.024	0.7924	1
ENSRNOG00000008578	X	1707289	1718637	ENSGGOG00000002494	X	47813540	47825467	ortholog_one2one	97.5806	84.9123	100	88.76	0.0125	0.3655	1
ENSRNOG00000019299	3	151232751	151258580	ENSGGOG00000013171	20	33781395	33811190	ortholog_one2one	83.1597	94.8515	100	100.00	0.0242	0.5005	1
ENSRNOG00000049062	10	35036176	35040423												
ENSRNOG00000003457	10	12980674	12992780	ENSGGOG00000005169	16	3158920	3169903	ortholog_one2one	86.3905	86.2205	100	0.00	0.0758	1.2593	1
ENSRNOG00000017871	8	50230339	50246656	ENSGGOG00000014318	11	117183754	117202463	ortholog_one2one	81.4096	93.3255	100	95.90	0.0354	0.7091	1
ENSRNOG00000016610	3	80555196	80576856	ENSGGOG00000005697	11	46964056	46989719	ortholog_one2one	94.0774	94.0774	100	100.00	0.0341	0.7197	1
ENSRNOG00000033682	3	1095883	1116677	ENSGGOG00000001055	14	38682407	38709553	ortholog_one2one	67.4419	61.8667	0	0.00	0.2267	0.3863	0
ENSRNOG00000056787	1	260051406	260068279												
ENSRNOG00000055869	4	102513828	102515012												
ENSRNOG00000037684	2	102415503	102422799												
ENSRNOG00000017991	17	1936163	1942865	ENSGGOG00000024184	CABD030129893.1	1104	4986	ortholog_one2one	76.5896	93.6396	0	0.00	0.0329	0.6276	0
ENSRNOG00000005049	3	47677720	47685902	ENSGGOG00000015752	2B	53700289	53710057	ortholog_one2one	97.7941	97.5073	100	68.83	0.0134	0.325	1
ENSRNOG00000028036	8	97535777	97575655	ENSGGOG00000011387	15	57527054	57574609	ortholog_one2one	60.5089	66.9113	50	0.00	0.1887	0.8581	0
ENSRNOG00000029977	16	23903012	23903884	ENSGGOG00000026127	8	17306689	17312674	ortholog_many2many	68.9655	56.9801	50		0.217	0.5845	0
ENSRNOG00000029977	16	23903012	23903884	ENSGGOG00000004431	8	17509623	17510495	ortholog_many2many	67.5862	67.5862	100	0.00	0.2299	0.5841	1
ENSRNOG00000033714	1	227370800	227392054	ENSGGOG00000039471	11	59684912	59689150	ortholog_one2one	24.0506	60.3175	50		0.3017	0.9404	0
ENSRNOG00000042394	X	83597265	83601548												
ENSRNOG00000032535	4	72239942	72240892	ENSGGOG00000042406	7	143567430	143568383	ortholog_many2many	84.8101	84.5426	50		0.0871	0.6368	0
ENSRNOG00000032535	4	72239942	72240892	ENSGGOG00000040388	7	143536410	143537363	ortholog_many2many	79.4304	79.1798	75		0.1334	0.6702	1
ENSRNOG00000003706	13	89661763	89668473	ENSGGOG00000007486	1	140148585	140152009	ortholog_one2many	76.6467	85.906	50		0.1119	0.4626	0
ENSRNOG00000003706	13	89661763	89668473	ENSGGOG00000025015	7	99913181	99913757	ortholog_one2many	67.6647	68.9024	0		0.1063	0.3745	0
ENSRNOG00000038088	1	79894450	79895910	ENSGGOG00000013447	19	45175508	45175924	ortholog_one2one	74.2647	73.1884	100	100.00	0.1641	1.3089	1
ENSRNOG00000001377	12	41470557	41485122	ENSGGOG00000010414	12	113106673	113135420	ortholog_one2one	80.9628	83.9002	100	83.13	0.082	1.0393	1
ENSRNOG00000002790	X	75150608	75291938	ENSGGOG00000015678	X	74682968	74785911	ortholog_one2one	90.9574	90.8367	100	73.68	0.0552	0.3497	1
ENSRNOG00000001338	12	38828444	38839969	ENSGGOG00000011011	12	121920761	121939937	ortholog_one2one	89.8219	89.8219	100	63.33	0.0496	0.7532	1
ENSRNOG00000038369	X	50599060	50610743												
ENSRNOG00000048852	1	170147300	170148265	ENSGGOG00000007207	11	5826979	5827938	ortholog_one2many	68.8474	69.279	0		0.2015	0.8683	0
ENSRNOG00000002915	10	45322248	45335030	ENSGGOG00000016890	1	208152044	208165928	ortholog_one2one	90.364	90.1709	100	100.00	0.0435	1.1896	1
ENSRNOG00000006987	7	24647083	24668250	ENSGGOG00000013000	12	106877202	106895508	ortholog_one2one	97.3913	96.5517	50	100.00	0.0121	0.1629	1
ENSRNOG00000023578	14	21338601	21352491												
ENSRNOG00000006428	8	18719444	18720385												
ENSRNOG00000007624	10	38963979	38969531	ENSGGOG00000005670	5	116133371	116141922	ortholog_one2one	42.8571	41.1765	100	100.00	0.5079	1.4357	0
ENSRNOG00000023686	12	23676152	23682381	ENSGGOG00000005457	7	75099766	75105214	ortholog_one2one	43.2727	30.3571	50	100.00	0.4613	24.911	0
ENSRNOG00000022896	7	123980251	123990139	ENSGGOG00000014957	22	26021298	26030182	ortholog_one2one	81.0714	82.2464	75	0.00	0.0954	0.7212	1
ENSRNOG00000029449	5	119097715	119241733	ENSGGOG00000013797	1	64690790	65099418	ortholog_one2one	96.7963	90.2882	50	92.87	0.0148	0.5651	1
ENSRNOG00000019565	2	201289357	201390745	ENSGGOG00000013468	1	120424911	120528707	ortholog_one2one	97.8405	97.8405	75	84.71	0.0104	0.3335	1
ENSRNOG00000019434	19	44187331	44211208	ENSGGOG00000014665	16	66737814	66761059	ortholog_one2one	78.0684	77.2908	100	100.00	0.1372	0.5021	1
ENSRNOG00000005480	4	165606819	165630118	ENSGGOG00000001352	12	10541870	10566590	ortholog_one2one	89.4737	86.5952	100	100.00	0.0567	0.2809	1
ENSRNOG00000003699	10	108630823	108646677	ENSGGOG00000010209	5	2614679	2636267	ortholog_one2one	66.1677	71.521	100	100.00	0.1795	0.7116	1
ENSRNOG00000060648	KL568468.1	108693	109634	ENSGGOG00000005091	11	58504771	58505706	ortholog_one2many	77.6358	78.135	0	0.00	0.1307	0.8006	0
ENSRNOG00000046128	9	9704346	9714755	ENSGGOG00000013176	19	6528831	6536421	ortholog_one2one	78.5095	83.4254	100	0.00	0.0854	1.0449	1
ENSRNOG00000060866	7	7461109	7461954	ENSGGOG00000027161	12	30717402	30732871	ortholog_one2one	81.8505	73.4824	0		0.107	0.9124	0
ENSRNOG00000029978	1	168830222	168831172												
ENSRNOG00000032521	3	76044495	76045427	ENSGGOG00000012297	11	55032654	55033586	ortholog_one2many	78.3871	78.3871	25	0.00	0.1287	0.8779	0
ENSRNOG00000046449	4	79573998	79581208	ENSGGOG00000028114	7	24295116	24301734	ortholog_one2many	91.8367	92.7835	100	0.00	0.0393	0.5367	1
ENSRNOG00000025295	3	123776181	123790567												
ENSRNOG00000019826	18	28067484	28301863	ENSGGOG00000012825	5	122457602	122775535	ortholog_one2one	84.086	83.547	75	77.85	0.0925	0.632	1
ENSRNOG00000048328	15	31852416	31852848	ENSGGOG00000038120	14	23571859	23572239	ortholog_one2many	52.2124	46.8254	0		0.2359	0.8719	0
ENSRNOG00000059580	9	40965252	40965440												
ENSRNOG00000031346	12	22803855	22811058	ENSGGOG00000015347	7	76758089	76763404	ortholog_one2one	83.7838	87.5706	100	0.00	0.0569	0.9769	1
ENSRNOG00000004778	14	38155759	38171010	ENSGGOG00000013840	4	47803289	47837434	ortholog_one2one	89.3119	83.7912	100	99.42	0.0556	0.673	1
ENSRNOG00000022248	10	15183803	15186978	ENSGGOG00000013902	16	714519	728087	ortholog_one2one	96.8685	96.8685	100	100.00	0.0141	0.9853	1
ENSRNOG00000055499	16	11599753	11932324	ENSGGOG00000012289	10	99918354	100635716	ortholog_one2one	98.0545	76.9857	75	57.69	0.0106	0.5346	1
ENSRNOG00000017960	1	214283790	214317466	ENSGGOG00000014020	11	453131	506178	ortholog_one2one	90.4425	91.4132	100	0.00	0.0491	0.848	1
ENSRNOG00000058007	10	860521	896938	ENSGGOG00000014301	16	16016958	16076555	ortholog_one2one	80.5233	82.6866	75	62.54	0.1032	0.9618	1
ENSRNOG00000056132	3	73302571	73303509												
ENSRNOG00000053527	11	85992696	85992986	ENSGGOG00000040046	22	6029103	6029400	ortholog_one2many	62.8866	67.7778	50		0.2152	0.8596	0
ENSRNOG00000053527	11	85992696	85992986	ENSGGOG00000028609	22	6008565	6010323	ortholog_one2many	65.9794	58.7156	50		0.2637	0.6146	0
ENSRNOG00000053527	11	85992696	85992986	ENSGGOG00000025486	22	6089224	6092293	ortholog_one2many	72.1649	63.6364	25	0.00	0.2094	0.8765	0
ENSRNOG00000004135	8	132029621	132036472	ENSGGOG00000002580	3	45586702	45595349	ortholog_one2one	87.0968	87.6623	75	50.00	0.0715	0.5481	1
ENSRNOG00000004457	7	127964752	127965903	ENSGGOG00000039112	11	126235489	126240933	ortholog_one2one	64.0625	75	0		0.1278	0.4199	0
ENSRNOG00000027264	1	226297016	226353611	ENSGGOG00000001163	11	60847654	60875039	ortholog_one2one	96.7433	96.929	100	100.00	0.014	0.746	1
ENSRNOG00000017841	19	10827371	10856745	ENSGGOG00000003938	16	47796667	47823494	ortholog_one2one	92.9134	92.9134	100	100.00	0.0366	0.4723	1
ENSRNOG00000006720	13	52092859	52111363	ENSGGOG00000014172	1	181722132	181746053	ortholog_one2one	88.7692	88.7692	100	100.00	0.0647	0.5015	1
ENSRNOG00000008256	10	104682374	104689178	ENSGGOG00000013193	5	7129961	7136823	ortholog_one2one	82.3684	81.2987	100	61.22	0.1046	0.6209	1
ENSRNOG00000048922	13	43818010	43845101	ENSGGOG00000016268	4	130197162	130289555	ortholog_one2many	67.9543	52.7967	0	65.29	0.1814	0.7728	0
ENSRNOG00000005180	14	99529284	99554479	ENSGGOG00000009667	7	55257956	55284480	ortholog_one2one	72.4	64.1844	50	93.15	0.0961	0.4544	1
ENSRNOG00000051778	2	36914433	36914546												
ENSRNOG00000058809	8	43628182	43629120												
ENSRNOG00000016595	1	256101903	256107649	ENSGGOG00000039693	10	107059965	107063978	ortholog_one2many	37.3984	93.8775	100	3.34	0.0269	0.6021	0
ENSRNOG00000016595	1	256101903	256107649	ENSGGOG00000039016	10	107023542	107027556	ortholog_one2many	37.3984	93.8775	0	1.59	0.0269	0.6021	0
ENSRNOG00000019020	19	11386024	11421498	ENSGGOG00000016051	16	47108816	47145879	ortholog_one2one	89.8752	89.8752	100	100.00	0.0556	0.5211	1
ENSRNOG00000020380	1	87045335	87047223	ENSGGOG00000009143	19	38292492	38302240	ortholog_one2many	72.7941	72.7941	100	0.00	0.1535	1.4654	1
ENSRNOG00000020380	1	87045335	87047223	ENSGGOG00000009150	19	38316345	38318886	ortholog_one2many	72.7941	72.7941	0	0.00	0.154	1.4267	0
ENSRNOG00000013265	8	124312754	124399494	ENSGGOG00000016911	3	31135086	31222589	ortholog_one2one	91.358	87.5	100	100.00	0.0409	0.7592	1
ENSRNOG00000012131	17	8558827	8561950	ENSGGOG00000014117	5	119355864	119359378	ortholog_one2one	58.3333	58.3333	100	100.00	0.3098	0.7572	1
ENSRNOG00000015919	1	168642925	168644038												
ENSRNOG00000029956	11	1835185	1836897	ENSGGOG00000000500	3	89689722	89775007	ortholog_one2one	84.7636	42.9078	100	28.77	0.0787	0.3866	0
ENSRNOG00000011078	5	165405168	165408320	ENSGGOG00000026831	16	14293926	14294819	ortholog_many2many	92.7152	94.2761	0	0.00	0.0247	1.4771	0
ENSRNOG00000011078	5	165405168	165408320	ENSGGOG00000014385	1	10775666	10785604	ortholog_many2many	93.7086	89.557	75	23.00	0.0331	1.3943	1
ENSRNOG00000010558	16	1979191	1985908	ENSGGOG00000037486	10	30345162	30351494	ortholog_one2one	87.8641	87.8641	75	50.28	0.062	0.4607	1
ENSRNOG00000015994	8	49282460	49287110	ENSGGOG00000008009	11	118344791	118349976	ortholog_one2one	67.052	67.8363	100	100.00	0.2064	0.5346	1
ENSRNOG00000018692	18	62612838	62614725	ENSGGOG00000015011	18	57817478	57818476	ortholog_one2one	93.9759	93.9759	0	17.37	0.0276	0.5781	0
ENSRNOG00000017800	17	33947506	33951484	ENSGGOG00000009269	6	1488890	1490445	ortholog_one2one	34.9005	91.9048	75	100.00	0.0394	1.2335	0
ENSRNOG00000005353	4	132689531	132740938	ENSGGOG00000040802	3	73523427	73528544	ortholog_one2one	69.4118	96.7213	75		0.0233	0.3539	1
ENSRNOG00000046455	1	68262389	68269117	ENSGGOG00000041163	19	56919308	56929211	ortholog_one2many	73.6957	69.6099	25		0.1589	0.5763	0
ENSRNOG00000005871	3	1452644	1468614	ENSGGOG00000038739	2B	1629658	1645348	ortholog_one2one	72.956	64.4444	100	79.00	0.175	0.9335	1
ENSRNOG00000030962	8	55191085	55194692	ENSGGOG00000024664	11	111835223	111836979	ortholog_one2one	53.6313	62.3377	100	100.00	0.1753	0.3467	1
ENSRNOG00000026430	10	44271587	44282726	ENSGGOG00000041022	1	227927125	227945643	ortholog_one2one	65.1546	78.607	25		0.1196	0.8602	0
ENSRNOG00000025055	11	71511715	71523267	ENSGGOG00000004822	3	199511874	199527812	ortholog_one2one	61.2813	62.6781	100	89.97	0.2605	0.7844	1
ENSRNOG00000006231	4	171250818	171461677	ENSGGOG00000014998	12	15227200	15485417	ortholog_one2one	90.8717	90.8717	100	95.21	0.0479	0.7741	1
ENSRNOG00000045656	3	161149935	161151505	ENSGGOG00000016044	20	44567270	44574052	ortholog_one2one	54.321	47.3118	100	100.00	0.3821	0.4468	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000036475	5	39992056	39992523	ortholog_many2many	64.2857	70.7143	0		0.1839	0.4642	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000024691	3	53013084	53015457	ortholog_many2many	74.026	73.5484	0		0.1579	0.4944	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000024556	3	190106354	190106821	ortholog_many2many	66.2338	70.3448	0		0.1914	0.4676	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000043343	17	51717522	51717989	ortholog_many2many	70.1299	69.6774	0		0.1864	0.4484	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000043244	17	16967048	16967515	ortholog_many2many	68.8312	68.3871	0		0.1943	0.4236	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000026575	19	33752648	33753165	ortholog_many2many	69.4805	69.4805	0		0.1982	0.4721	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000041659	3	37680452	37680919	ortholog_many2many	68.1818	75	0		0.154	0.5176	0
ENSRNOG00000040039	11	29638461	29638922	ENSGGOG00000028193	12	95177791	95178258	ortholog_many2many	61.039	75.2	0		0.1476	0.5438	0
ENSRNOG00000012166	3	113102090	113108654	ENSGGOG00000015145	15	21494223	21513196	ortholog_one2one	82.9493	50.7042	100	100.00	0.0761	0.36	1
ENSRNOG00000053618	15	32924729	32925673												
ENSRNOG00000046791	20	28572242	28717243	ENSGGOG00000034870	2A	14168973	14722483	ortholog_one2one	69.1643	62.2568	100	99.51	0.0897	0.6856	1
ENSRNOG00000028648	11	31428358	31430517												
ENSRNOG00000005383	4	166211646	166214316												
ENSRNOG00000029501	1	261291870	261318984												
ENSRNOG00000007926	8	68055972	68282590	ENSGGOG00000004734	15	46057177	46327809	ortholog_one2one	98.2143	98.2143	75	90.60	0.0084	0.3778	1
ENSRNOG00000061832	2	219705620	219741886												
ENSRNOG00000016753	18	74461055	74485139	ENSGGOG00000008152	18	42754326	42782649	ortholog_one2one	81.8653	71.0112	100	100.00	0.1048	0.6496	1
ENSRNOG00000022548	10	45723914	45726524	ENSGGOG00000012849	1	207558649	207589954	ortholog_one2one	60.559	59.816	100	64.63	0.2832	0.9663	1
ENSRNOG00000017279	5	153233962	153252021	ENSGGOG00000012216	1	25414114	25438618	ortholog_one2one	94.9045	94.9045	75	0.00	0.0285	0.6984	1
ENSRNOG00000023116	6	56846789	57193961	ENSGGOG00000007049	7	15158748	15501679	ortholog_one2one	75.1678	81.9512	100	55.29	0.1027	0.5667	1
ENSRNOG00000009708	5	169200287	169212170	ENSGGOG00000006812	1	6197290	6221908	ortholog_one2one	74.2857	74.1974	100	95.17	0.1522	0.7202	1
ENSRNOG00000010379	3	79823945	79842082	ENSGGOG00000004106	11	47751321	47810975	ortholog_one2one	99.384	94.1634	100	95.10	0.0038	0.2873	1
ENSRNOG00000011750	4	62844971	62860446	ENSGGOG00000034922	7	135106308	135121556	ortholog_one2one	80.814	80.3468	100	0.00	0.1144	0.8725	1
ENSRNOG00000012284	9	39539530	40008680	ENSGGOG00000025068	6	63359325	64001027	ortholog_one2one	95.4155	95.4155	25	69.62	0.0219	0.438	0
ENSRNOG00000016681	18	64167191	64177729	ENSGGOG00000004676	18	906961	907854	ortholog_one2one	90.2027	89.899	50	99.67	0.05	0.9183	1
ENSRNOG00000002304	10	47412582	47420951	ENSGGOG00000010381	5	61766211	61804554	ortholog_one2one	54.2169	46.0751	0	0.00	0.3362	1.2028	0
ENSRNOG00000014807	3	161178117	161179744												
ENSRNOG00000017564	5	173082943	173098816	ENSGGOG00000006337	1	1289685	1304576	ortholog_one2one	84.4701	82.2268	100	98.08	0.0418	1.0672	1
ENSRNOG00000011498	5	101555694	101588598	ENSGGOG00000016152	9	34256678	34303602	ortholog_one2one	92.0455	91.6981	75	100.00	0.0362	0.4044	1
ENSRNOG00000008466	4	114784408	114786293	ENSGGOG00000006290	2A	32347474	32352820	ortholog_one2many	77.0408	76.2626	100	50.00	0.1465	0.7518	1
ENSRNOG00000056251	1	85252103	85253635	ENSGGOG00000007532	19	38765937	38767510	ortholog_many2many	62.5	60	25	0.00	0.2736	0.6976	0
ENSRNOG00000056251	1	85252103	85253635	ENSGGOG00000027475	19	38790971	38792416	ortholog_many2many	29.1667	54.902	75	0.00	0.3241	0.7454	0
ENSRNOG00000000405	20	33077106	33082962	ENSGGOG00000014045	6	119540018	119548027	ortholog_one2one	82.9721	83.4891	100	100.00	0.0719	0.782	1
ENSRNOG00000058856	18	25613831	25617361	ENSGGOG00000038272	5	94141957	94148671	ortholog_one2one	47.4074	40.2516	25	99.00	0.4677	0.6132	0
ENSRNOG00000028288	1	207750223	207811008	ENSGGOG00000013278	10	142708345	142723199	ortholog_one2one	76.5487	76.5487	100	0.00	0.1663	0.8322	1
ENSRNOG00000000565	20	30699872	30749940	ENSGGOG00000016655	10	38971932	39036253	ortholog_one2one	85.2113	85.2113	100	100.00	0.0831	0.5139	1
ENSRNOG00000011261	2	120266933	120276616	ENSGGOG00000003335	3	183645579	183660968	ortholog_one2one	86.1979	85.974	25	97.64	0.069	0.4538	1
ENSRNOG00000043402	X	43870402	43878881												
ENSRNOG00000019978	16	8350326	8457996												
ENSRNOG00000005662	4	142780987	143367578	ENSGGOG00000034996	3	7073317	7965858	ortholog_one2one	97.7151	78.8503	50	64.54	0.0178	0.5023	0
ENSRNOG00000016409	18	785972	786674	ENSGGOG00000001323	18	14509704	14510222	ortholog_one2one	91.8605	91.8605	50	50.00	0.0419	1.1035	0
ENSRNOG00000053550	2	47127219	47281421	ENSGGOG00000022320	17	43062240	43226084	ortholog_one2one	87.5424	87.6166	100	99.76	0.0683	0.5713	1
ENSRNOG00000017918	1	98440186	98455920	ENSGGOG00000026627	7	63739220	63740227	ortholog_one2many	86.3095	92.0635	0		0.04	0.7158	0
ENSRNOG00000017918	1	98440186	98455920	ENSGGOG00000011245	19	50606591	50623707	ortholog_one2many	93.4524	93.4524	100	96.44	0.0092	0.7295	1
ENSRNOG00000019215	1	214009784	214013765	ENSGGOG00000010812	11	641912	646272	ortholog_one2many	92.8854	92.8854	75	50.00	0.037	1.0601	1
ENSRNOG00000048109	11	79547699	79548560	ENSGGOG00000027455	18	57596723	57597405	ortholog_one2many	78.0303	93.2127	0		0.0319	0.7615	0
ENSRNOG00000013222	4	115348491	115354795	ENSGGOG00000004733	2A	36036133	36041741	ortholog_one2one	61.4458	62.1951	75	0.00	0.2612	0.7825	1
ENSRNOG00000013742	19	12481540	12942963	ENSGGOG00000039162	22	16892813	17373830	ortholog_one2one	78.4392	97.5329	0	30.00	0.0117	0.7297	0
ENSRNOG00000038160	11	84080273	84090259	ENSGGOG00000007425	3	187253475	187263835	ortholog_one2one	88.1285	87.5173	100	93.83	0.0706	0.479	1
ENSRNOG00000015743	1	72280117	72286576												
ENSRNOG00000024967	7	71264514	71269869	ENSGGOG00000011533	X	57323648	57325487	ortholog_many2many	76.5766	79.4393	0		0.0941	0.8111	0
ENSRNOG00000024967	7	71264514	71269869	ENSGGOG00000043342	5	144119730	144120168	ortholog_many2many	77.4775	78.1818	0		0.1156	0.8677	0
ENSRNOG00000024967	7	71264514	71269869	ENSGGOG00000026528	8	96962655	96968003	ortholog_many2many	72.973	50.3106	50	0.00	0.1829	1.2578	0
ENSRNOG00000000587	20	45321405	45342948	ENSGGOG00000001469	6	113176869	113221794	ortholog_one2many	76.4706	91.0506	75	8.94	0.0501	0.5902	1
ENSRNOG00000000587	20	45321405	45342948	ENSGGOG00000024187	20	34400100	34401871	ortholog_one2many	76.1438	83.2143	0	0.00	0.0936	0.6889	0
ENSRNOG00000011566	4	153217782	153322564	ENSGGOG00000015014	22	1169047	1243047	ortholog_one2one	77.9402	78.8732	50	99.22	0.1162	0.5186	1
ENSRNOG00000036683	10	109796020	109802739	ENSGGOG00000013961	5	1222619	1228853	ortholog_one2one	93.0348	93.5	100	17.08	0.0332	0.8517	1
ENSRNOG00000057644	X	64034590	64036217												
ENSRNOG00000043404	4	122244711	122276361	ENSGGOG00000013993	3	128274751	128311392	ortholog_one2one	92.3077	84.7826	100	98.26	0.0414	0.6826	1
ENSRNOG00000030022	3	56355431	56584547	ENSGGOG00000007143	2B	62556186	63042618	ortholog_one2one	90.9172	76.1372	75	100.00	0.0466	0.5887	1
ENSRNOG00000060016	15	31051414	31051689												
ENSRNOG00000002254	14	42535701	42560174	ENSGGOG00000009141	4	41791227	41812070	ortholog_one2one	97.9675	97.5708	100	82.40	0.0098	0.3708	1
ENSRNOG00000001632	11	36337635	36430413	ENSGGOG00000002545	21	30369648	30498475	ortholog_one2one	78.68	78.68	75	83.27	0.124	0.6783	1
ENSRNOG00000018985	1	219536220	219544328	ENSGGOG00000011297	11	66484319	66494266	ortholog_one2one	96.319	92.3529	100	100.00	0.0228	0.9675	1
ENSRNOG00000009020	7	116958392	116963295	ENSGGOG00000002394	8	145239010	145243973	ortholog_one2one	92.5234	86.3372	100	100.00	0.0352	0.6688	1
ENSRNOG00000031246	10	44527468	44528382												
ENSRNOG00000024880	1	91038886	91041121	ENSGGOG00000015431	19	35622476	35624627	ortholog_one2many	84.7368	75.2336	100	50.00	0.0769	0.8251	1
