Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Macaque gene stable ID	Macaque chromosome/scaffold name	Macaque chromosome/scaffold start (bp)	Macaque chromosome/scaffold end (bp)	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	dN with Macaque	dS with Macaque	Macaque orthology confidence [0 low, 1 high]
ENSMUSG00000028656	4	122859047	122886056	ENSMMUG00000009188	1	39334288	39368046	ortholog_one2many	81.8565	96.7581	100	100.00	0.0155	0.3878	1
ENSMUSG00000001566	5	29473034	29478470												
ENSMUSG00000045004	4	141088333	141112760	ENSMMUG00000015898	1	15318224	15359001	ortholog_one2one	55.3598	54.1667	100	100.00	0.3199	0.7236	1
ENSMUSG00000041426	1	52844929	52920986	ENSMMUG00000045758	6	2617963	2619141	ortholog_one2many	62.8571	68.169	0		0.1665	0.5739	0
ENSMUSG00000041426	1	52844929	52920986	ENSMMUG00000007283	12	77740619	77858930	ortholog_one2many	79.2208	78.2051	100	100.00	0.1159	0.5721	1
ENSMUSG00000007837	7	45053584	45062677												
ENSMUSG00000002083	7	16308393	16318205												
ENSMUSG00000021508	13	56288643	56296551	ENSMMUG00000004771	6	133289243	133297588	ortholog_one2one	92.9293	80.7018	100	100.00	0.0291	0.7145	1
ENSMUSG00000054715	7	12897815	12909083	ENSMMUG00000009311	19	51027367	51042866	ortholog_one2one	73.5887	74.0365	75	0.00	0.1549	0.7941	1
ENSMUSG00000019794	10	7726000	7763150	ENSMMUG00000004646	4	116834818	116902092	ortholog_one2one	92.4949	92.8717	100	0.00	0.0356	0.4795	1
ENSMUSG00000022235	15	31565389	31590119	ENSMMUG00000020113	6	10330047	10360182	ortholog_one2one	81.6327	81.6327	100	100.00	0.1101	0.7031	1
ENSMUSG00000030104	6	108828641	108859356	ENSMMUG00000040643	2	61312468	61326351	ortholog_one2one	10.4294	87.1795	100	40.14	0.103	0.8211	0
ENSMUSG00000009566	2	32682609	32704145	ENSMMUG00000018506	15	11084652	11119196	ortholog_one2one	81.2607	81.1225	100	0.00	0.105	0.8235	1
ENSMUSG00000047454	12	78226379	78684772	ENSMMUG00000009520	7	128541371	129319855	ortholog_one2one	88.9896	87.9641	100	77.05	0.0472	0.3288	1
ENSMUSG00000009097	16	18580979	18590671	ENSMMUG00000017140	10	61471424	61482897	ortholog_one2one	78.2787	80.4211	75	100.00	0.1167	1.2662	1
ENSMUSG00000068329	6	83051266	83055273	ENSMMUG00000002136	13	75548743	75551692	ortholog_one2one	84.7162	84.7162	100	0.00	0.0974	0.2972	1
ENSMUSG00000098078	X	103422010	103481705												
ENSMUSG00000026858	2	30364233	30385521	ENSMMUG00000011765	15	9764916	9804117	ortholog_one2one	92.4115	92.4115	100	100.00	0.0345	0.7679	1
ENSMUSG00000048070	11	66911981	66929876	ENSMMUG00000041876	16	10869049	10881311	ortholog_one2one	77.7778	76.6423	100	99.36	0.1291	0.8266	1
ENSMUSG00000029578	5	142627698	142670588	ENSMMUG00000007045	3	39832098	39873357	ortholog_one2one	87.4157	87.8104	50	0.00	0.0272	0.6796	0
ENSMUSG00000028274	4	33310311	33502614	ENSMMUG00000020097	4	86783264	87045110	ortholog_one2one	71.5243	82.7519	100	28.81	0.1148	0.6662	1
ENSMUSG00000042228	4	3678115	3813122	ENSMMUG00000014149	8	53835524	53974122	ortholog_one2one	96.0938	96.0938	100	78.85	0.0176	0.5867	1
ENSMUSG00000006611	13	23702034	23710854	ENSMMUG00000023733	4	26673019	26685195	ortholog_one2one	65.7382	67.8161	0	100.00	0.2081	0.9585	1
ENSMUSG00000031329	X	103414467	103424580												
ENSMUSG00000061477	12	28630854	28635953	ENSMMUG00000011870	13	3459641	3467077	ortholog_one2one	100	100	100	49.00	0	0	1
ENSMUSG00000026228	1	86099026	86111970	ENSMMUG00000011773	12	113546081	113562990	ortholog_one2one	82.4635	82.1206	75	100.00	0.1017	0.469	1
ENSMUSG00000085683	11	66956638	66965016												
ENSMUSG00000031849	8	70373558	70382066	ENSMMUG00000006511	19	18864523	18873462	ortholog_one2one	90.7285	90.4888	100	0.00	0.0493	1.291	1
ENSMUSG00000106350	5	140445645	140495071												
ENSMUSG00000062590	1	86154780	86278284	ENSMMUG00000011775	12	113641111	113829723	ortholog_one2one	85.4523	85.4523	100	99.29	0.0832	0.5704	1
ENSMUSG00000064110	9	39667205	39670783												
ENSMUSG00000063116	11	74330281	74338031	ENSMMUG00000022684	16	3188944	3190129	ortholog_one2many	85.7143	85.7143	50	0.00	0.0827	0.6546	0
ENSMUSG00000040928	4	129148005	129189727	ENSMMUG00000000308	1	31900231	31944205	ortholog_one2one	70.202	68.1373	100	81.49	0.1732	0.3624	1
ENSMUSG00000073207	X	52791200	52799468	ENSMMUG00000032341	X	128199448	128208571	ortholog_one2one	56.6563	56.3077	100	0.00	0.328	0.8772	1
ENSMUSG00000044927	6	87980421	87981637	ENSMMUG00000043091	2	50555091	50555732	ortholog_one2one	79.2553	69.953	50		0.0998	1.5787	0
ENSMUSG00000034850	2	127247908	127261107												
ENSMUSG00000040479	2	91932824	91975864	ENSMMUG00000021446	14	19666220	19714894	ortholog_one2one	85.5744	87.4431	50	100.00	0.0658	0.817	1
ENSMUSG00000033633	8	111058920	111092426	ENSMMUG00000009424	20	54390620	54403918	ortholog_one2one	63.6704	74.7253	50	0.00	0.1404	0.7651	0
ENSMUSG00000054406	11	74345129	74352650												
ENSMUSG00000022705	16	43754026	43822932	ENSMMUG00000022936	2	35154065	35204664	ortholog_one2one	80.9417	90.25	100	83.71	0.0532	0.5	1
ENSMUSG00000046311	11	49203292	49218816	ENSMMUG00000042832	6	179562385	179571981	ortholog_one2one	85.3363	85.4305	100		0.0704	0.531	1
ENSMUSG00000057101	7	24081924	24107713	ENSMMUG00000001193	19	39698811	39725336	ortholog_one2one	67.9389	64.3064	50	85.41	0.2001	1.0863	1
ENSMUSG00000031835	8	119508156	119558735	ENSMMUG00000020053	20	68757053	68822857	ortholog_one2one	95.9125	95.7306	100	97.15	0.0207	0.514	1
ENSMUSG00000079477	6	87999106	88045270	ENSMMUG00000001798	2	49840905	49927932	ortholog_one2one	100	100	50	89.60	0	0	1
ENSMUSG00000074030	8	124893108	124897705	ENSMMUG00000005243	1	207560225	207562402	ortholog_one2one	93.8548	92.6897	100	0.00	0.0304	1.5217	1
ENSMUSG00000003421	7	45062429	45078210	ENSMMUG00000003819	19	44955031	44987159	ortholog_one2one	90.3654	69.2112	100	0.00	0.0488	1.1542	1
ENSMUSG00000073245	X	35404183	35427093	ENSMMUG00000002282	3	30290831	30291538	ortholog_one2many	14.6226	14.0909	25		0.9775	2.2928	0
ENSMUSG00000047022	12	57230427	57497199	ENSMMUG00000009651	7	98620888	99028212	ortholog_one2one	73.3509	64.6512	100	83.79	0.1743	0.4651	1
ENSMUSG00000063458	14	22019712	23056085	ENSMMUG00000023415	9	55240508	56016591	ortholog_one2one	72.4891	83.8384	75	76.90	0.0988	0.585	1
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000044717	JSUE03272086.1	6956	10311	ortholog_one2many	10.9813	92.7632	0		0.0363	0.8955	0
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000001239	9	38222869	38236725	ortholog_one2many	30.3738	91.1215	75	0.00	0.0458	0.6112	0
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000016282	9	44646130	44652861	ortholog_one2many	11.9159	90.5325	0		0.0472	0.5348	0
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000007426	9	40766264	40805129	ortholog_one2many	66.7445	76.9991	0	0.00	0.1424	0.7479	0
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000030606	JSUE03280916.1	5559	11338	ortholog_one2many	15.109	95.5665	0		0.0234	0.5619	0
ENSMUSG00000030138	6	118383381	118419474	ENSMMUG00000047376	KQ732725.1	1423	6344	ortholog_one2many	10.9813	92.7632	0		0.0363	0.8955	0
ENSMUSG00000047102	6	42140936	42141895												
ENSMUSG00000027880	3	109080469	109116687												
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000044481	JSUE03218493.1	1264	2193	ortholog_many2many	80.9062	80.9062	25		0.1158	0.6088	0
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000044695	JSUE03143561.1	3926	4855	ortholog_many2many	80.9062	80.9062	0		0.1158	0.6088	0
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000042557	JSUE03087459.1	1930	2859	ortholog_many2many	80.9062	80.9062	25		0.1158	0.6088	0
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000043662	JSUE03237174.1	1264	2193	ortholog_many2many	80.9062	80.9062	25		0.1158	0.6088	0
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000048012	KQ736937.1	28116	29044	ortholog_many2many	78.6408	81.5436	25		0.1126	0.6342	0
ENSMUSG00000049057	2	89878437	89883026	ENSMMUG00000047797	JSUE03295988.1	7936	8865	ortholog_many2many	80.9062	80.9062	0		0.1158	0.6088	0
ENSMUSG00000050085	7	103638451	103642702												
ENSMUSG00000036599	5	140505550	140525724	ENSMMUG00000006475	3	36435257	36452286	ortholog_one2one	82.8162	83.8164	100	100.00	0.077	1.9006	1
ENSMUSG00000025038	X	17132049	17319368	ENSMMUG00000016391	X	44235432	44446230	ortholog_one2one	73.7333	73.8318	50	79.08	0.1639	0.5114	1
ENSMUSG00000000693	6	83034173	83052562	ENSMMUG00000002138	13	75552316	75572788	ortholog_one2one	75.3316	93.4211	100	0.00	0.034	0.4861	1
ENSMUSG00000110477	13	56426594	56433753												
ENSMUSG00000089736	8	4248214	4251423	ENSMMUG00000042364	19	8098582	8100420	ortholog_one2one	68.6869	66.0194	100		0.1882	0.9647	1
ENSMUSG00000047866	8	86624043	86723873	ENSMMUG00000007397	20	32015094	32124829	ortholog_one2one	90.9624	93.9394	100	96.81	0.0346	0.5343	1
ENSMUSG00000027706	3	30792875	30821263	ENSMMUG00000021899	2	123844624	123874621	ortholog_one2one	93.7186	93.4837	100	0.00	0.0303	0.3666	1
ENSMUSG00000051917	6	42215328	42216287	ENSMMUG00000005967	3	169816077	169817048	ortholog_one2one	65.2038	64.3963	100	0.00	0.2352	0.5242	1
ENSMUSG00000035878	9	54917283	54949924	ENSMMUG00000010738	7	55903146	55927154	ortholog_one2one	43.617	74.5455	100	93.86	0.1656	0.3442	0
ENSMUSG00000025626	X	52912266	52956943	ENSMMUG00000007997	X	128340985	128395270	ortholog_one2one	97.5275	97.2603	100	41.80	0.0107	0.4198	1
ENSMUSG00000050270	11	67025154	67035312	ENSMMUG00000004872	16	10760257	10777703	ortholog_one2one	63.8743	76.25	100	0.00	0.144	0.5143	1
ENSMUSG00000058014	7	108520825	108525065	ENSMMUG00000043860	14	58797736	58798675	ortholog_one2many	73.8854	81.6901	75		0.1007	0.6287	1
ENSMUSG00000040713	1	165763746	165775308	ENSMMUG00000038144	1	200123329	200139448	ortholog_one2one	74.5455	74.5455	100		0.1517	0.5699	1
ENSMUSG00000022577	15	75551268	75567255	ENSMMUG00000014830	8	142409952	142412003	ortholog_one2one	89.375	88.8199	100	25.16	0.0592	0.535	1
ENSMUSG00000045648	1	70725715	70885397	ENSMMUG00000000384	12	96394233	96562123	ortholog_one2one	98.6487	98.6487	100	100.00	0.0086	0.1738	1
ENSMUSG00000090304	17	19361949	19401098												
ENSMUSG00000079629	X	37639115	37643470												
ENSMUSG00000060759	7	108544527	108545498	ENSMMUG00000000450	14	61378615	61379580	ortholog_one2many	82.6625	83.1776	0		0.0902	0.6893	0
ENSMUSG00000031986	8	124897886	124906161	ENSMMUG00000005244	1	207562619	207577914	ortholog_one2one	71.0262	72.3361	100	0.00	0.1789	0.9417	1
ENSMUSG00000060105	7	108564836	108565793												
ENSMUSG00000058275	11	74362069	74366218	ENSMMUG00000006273	16	3165802	3166743	ortholog_one2one	85.5769	85.3035	25	0.00	0.0863	0.856	0
ENSMUSG00000044288	4	33924593	33948831	ENSMMUG00000000763	4	86259855	86281913	ortholog_one2one	80.1268	92.2141	100	100.00	0.0492	0.6396	1
ENSMUSG00000068328	6	83054521	83057808	ENSMMUG00000002131	13	75545546	75548368	ortholog_one2one	80.6378	89.8477	100	0.00	0.0506	0.3281	1
ENSMUSG00000041046	11	6658521	6677475	ENSMMUG00000047334	3	63598420	63621560	ortholog_one2one	79.5918	77.4834	100	99.26	0.1114	1.1449	1
ENSMUSG00000047034	15	101115755	101120040	ENSMMUG00000004978	11	50189204	50192348	ortholog_one2one	70.9199	53.8288	100	100.00	0.1741	0.7695	1
ENSMUSG00000050808	2	110721340	110739527	ENSMMUG00000012926	14	39394836	39400785	ortholog_one2one	60.7251	56.6197	50	100.00	0.2801	0.5867	1
ENSMUSG00000054716	7	127244274	127254803	ENSMMUG00000008364	20	28007440	28028434	ortholog_one2one	96.2145	96.2145	100	100.00	0.0164	0.8071	1
ENSMUSG00000021245	12	85234520	85270599	ENSMMUG00000002911	7	137402954	137436199	ortholog_one2one	62.6506	69.1706	100	100.00	0.1887	0.4361	1
ENSMUSG00000030814	7	127661456	127708933	ENSMMUG00000003225	20	28641717	28702614	ortholog_one2one	90.8714	90.4959	100	0.00	0.0442	0.4929	1
ENSMUSG00000070388	11	72314444	72319416	ENSMMUG00000009604	16	6730262	6743269	ortholog_one2one	86.6817	86.8778	75	28.78	0.0646	0.7541	1
ENSMUSG00000079104	12	57230412	57239882	ENSMMUG00000004674	X	101638293	101664478	ortholog_one2one	99.6855	99.6855	0		0.0015	0.3942	0
ENSMUSG00000027379	2	127801122	127831865	ENSMMUG00000017653	13	105706555	105751432	ortholog_one2one	73.1823	71.4286	0	69.68	0.1547	0.4316	0
ENSMUSG00000028795	4	129619274	129623947	ENSMMUG00000015066	1	31251942	31255232	ortholog_one2one	91	92.3858	100	100.00	0.0385	0.6626	1
ENSMUSG00000056069	15	27655069	27681579	ENSMMUG00000005665	6	14975934	15004887	ortholog_one2one	82.8383	70.5056	100	0.00	0.0901	0.6078	1
ENSMUSG00000026213	1	75521529	75537335	ENSMMUG00000002519	12	101731940	101754542	ortholog_one2one	75.9328	71.529	100	100.00	0.1606	0.6092	1
ENSMUSG00000041702	12	102780797	102878471	ENSMMUG00000004027	7	155472828	155576683	ortholog_one2one	93.8938	93.3979	100	100.00	0.0304	0.3232	1
ENSMUSG00000062275	9	109601116	109626057	ENSMMUG00000003079	2	94066941	94092464	ortholog_one2many	38.6266	41.1899	50	0.00	0.5571	0.936	0
ENSMUSG00000035769	9	119357381	119393797	ENSMMUG00000004847	2	104341228	104410269	ortholog_one2one	83.8475	84.9265	50	0.00	0.095	0.5589	0
ENSMUSG00000026568	1	165460637	165481214	ENSMMUG00000010387	1	199755498	199771756	ortholog_one2many	87.4016	88.0952	100	100.00	0.0956	0.4957	1
ENSMUSG00000026568	1	165460637	165481214	ENSMMUG00000045748	12	57043616	57043998	ortholog_one2many	64.5669	80.3922	0		0.1259	0.5167	0
ENSMUSG00000020621	12	10390772	10395562												
ENSMUSG00000022586	15	74979534	74983430												
ENSMUSG00000064373	15	3268547	3280508	ENSMMUG00000030144	6	43517124	43529177	ortholog_one2one	14.7368	34.5679	50	100.00	0.8358	1.6507	0
ENSMUSG00000042323	14	31019138	31121592	ENSMMUG00000017361	2	89508090	89655415	ortholog_one2one	98.2981	97.1014	100	89.36	0.008	0.3349	1
ENSMUSG00000020435	11	3703731	3863903	ENSMMUG00000018299	10	72548876	72769599	ortholog_one2one	62.4449	83.2599	75	98.82	0.0891	0.8419	1
ENSMUSG00000040795	4	129615126	129619099	ENSMMUG00000017718	1	31255470	31258641	ortholog_one2one	54.5455	43.2638	100	100.00	0.3359	0.6223	0
ENSMUSG00000074028	9	119192974	119209098	ENSMMUG00000006480	2	104482880	104494444	ortholog_one2many	72.4138	72.4138	75	0.00	0.1668	0.6194	1
ENSMUSG00000039057	8	10153911	10634742	ENSMMUG00000021231	17	90416095	90949195	ortholog_one2one	74.518	76.5525	100	93.56	0.137	0.8742	1
ENSMUSG00000042202	4	155601416	155623340	ENSMMUG00000005578	1	718204	761690	ortholog_one2one	86.9136	86.9136	100	0.00	0.074	1.0032	1
ENSMUSG00000091119	15	3280070	3303526	ENSMMUG00000030145	6	43467872	43518544	ortholog_one2one	78.3465	78.3465	75	0.00	0.1263	0.6841	1
ENSMUSG00000005583	13	83504034	83667080	ENSMMUG00000019836	6	85660982	85845174	ortholog_one2one	93.4599	91.7184	75	100.00	0.0265	0.2648	1
ENSMUSG00000037440	10	23894688	23905343	ENSMMUG00000015089	4	134748590	134782968	ortholog_one2one	75.7812	75.6335	100	0.00	0.157	0.6639	1
ENSMUSG00000031207	X	96096042	96168552	ENSMMUG00000015653	X	59897436	59972624	ortholog_one2one	98.6135	98.6135	75	24.55	0.006	0.5106	1
ENSMUSG00000038612	3	95658788	95663176	ENSMMUG00000008221	1	124958082	124961250	ortholog_one2one	80.3625	76	100	0.00	0.124	0.6887	1
ENSMUSG00000015721	7	23385889	23441922	ENSMMUG00000028710	19	53071577	53141719	ortholog_one2one	50.135	46.6499	50	44.95	0.4313	0.9421	0
ENSMUSG00000066392	12	88722876	90334935	ENSMMUG00000013842	7	140630023	142394851	ortholog_one2one	96.69	91.2861	75	99.30	0.0144	0.474	1
ENSMUSG00000111709	9	78257129	78269166												
ENSMUSG00000073962	7	102962660	102975160	ENSMMUG00000030977	14	62559890	62560963	ortholog_one2one	68.5897	69.7068	75	0.00	0.1119	0.4693	1
ENSMUSG00000035439	8	71248561	71272934	ENSMMUG00000000491	19	16986107	17013978	ortholog_one2one	50.4021	48.0818	50	0.00	0.3921	1.5263	0
ENSMUSG00000027088	2	69789623	69800005	ENSMMUG00000048893	12	56660506	56667996	ortholog_one2one	81.3278	81.3278	100	100.00	0.106	0.4743	1
ENSMUSG00000054863	15	87544299	87759364	ENSMMUG00000042762	10	90594155	90769353	ortholog_one2one	100	100	100	100.00	0	0	1
ENSMUSG00000043354	7	102971180	102975943												
ENSMUSG00000042229	1	134494648	134508774	ENSMMUG00000041850	1	163815289	163826706	ortholog_one2one	93.4959	93.4959	100	100.00	0.0381	0.2468	1
ENSMUSG00000020669	12	30911668	30960162	ENSMMUG00000017096	13	189789	236101	ortholog_one2one	92.6471	83.3333	25	62.01	0.0399	0.7658	0
ENSMUSG00000036879	8	85840959	86061376	ENSMMUG00000004718	20	31196935	31427058	ortholog_one2one	92.9954	92.9098	100	99.90	0.0382	0.4913	1
ENSMUSG00000094931	7	22871224	22872147												
ENSMUSG00000026919	2	26667674	26671282												
ENSMUSG00000045587	7	24709242	24714535												
ENSMUSG00000095730	7	7231327	7247328												
ENSMUSG00000057719	18	42053667	42158960	ENSMMUG00000018386	6	143963572	144117038	ortholog_one2one	80.8163	80.8163	75	91.59	0.0987	0.5293	1
ENSMUSG00000006299	1	74279840	74284738	ENSMMUG00000022812	12	100356511	100361892	ortholog_one2one	89.6789	94.2169	75	0.00	0.035	0.5106	1
ENSMUSG00000078722	4	42781928	42856771	ENSMMUG00000042069	15	49530854	49541488	ortholog_many2many	44.3992	32.7082	50	98.72	0.4657	0.6241	0
ENSMUSG00000078722	4	42781928	42856771	ENSMMUG00000004980	15	49435211	49438894	ortholog_many2many	43.0754	34.4743	50	100.00	0.4738	0.6129	0
ENSMUSG00000036403	5	76588698	76646466	ENSMMUG00000009925	5	78577367	78650467	ortholog_one2one	82.7193	82.7919	100	84.40	0.0957	0.9117	1
ENSMUSG00000031399	X	74384719	74393272	ENSMMUG00000009012	X	147875679	147886369	ortholog_one2one	80.8696	76.2295	75	0.00	0.1063	1.0862	1
ENSMUSG00000042428	15	80173721	80215519	ENSMMUG00000004495	10	81462296	81483890	ortholog_one2one	92.3792	93.2458	100	0.00	0.0313	1.6365	1
ENSMUSG00000032348	9	78182774	78209349	ENSMMUG00000041538	4	53863879	53877783	ortholog_one2one	75.6757	78.8732	75		0.1282	0.614	1
ENSMUSG00000043310	7	102905090	102917536												
ENSMUSG00000028798	4	129591960	129600648												
ENSMUSG00000049404	3	67478972	67515523	ENSMMUG00000014825	2	145847253	145929891	ortholog_one2one	67.8445	65.529	100	100.00	0.2158	0.8105	1
ENSMUSG00000034216	2	119288740	119298453	ENSMMUG00000014539	7	17276227	17288063	ortholog_one2one	95.6835	95.6835	75	100.00	0.0199	0.7873	1
ENSMUSG00000059824	7	45705088	45710203	ENSMMUG00000022160	19	43997452	44005210	ortholog_one2one	92	68.578	100	100.00	0.0438	0.6798	1
ENSMUSG00000029063	4	155562378	155591001	ENSMMUG00000010879	1	768450	783368	ortholog_one2one	92.2551	70.4348	100	0.00	0.0374	0.9171	1
ENSMUSG00000031983	8	124635756	124663369	ENSMMUG00000005886	1	207055895	207087070	ortholog_one2one	77.9503	76.7584	100	93.22	0.116	1.0208	1
ENSMUSG00000018919	11	70505244	70511178	ENSMMUG00000012996	16	4695969	4707977	ortholog_one2one	82.6531	82.2335	100	100.00	0.093	0.5231	1
ENSMUSG00000033703	8	110882456	110902488	ENSMMUG00000003174	20	54669400	54687241	ortholog_one2one	83.3945	83.8561	100	100.00	0.0786	0.5543	1
ENSMUSG00000061983	10	23785183	23787275	ENSMMUG00000006463	7	82373034	82373432	ortholog_one2many	100	100	0		0	0	0
ENSMUSG00000091034	5	104070064	104077608												
ENSMUSG00000049235	14	43697828	43715378	ENSMMUG00000037887	1	89203069	89216280	ortholog_one2many	94.0722	93.3504	0		0.0271	0.4758	0
ENSMUSG00000078721	4	42848071	42853888	ENSMMUG00000042069	15	49530854	49541488	ortholog_many2many	44.5205	43.886	75		0.4558	0.5966	0
ENSMUSG00000078721	4	42848071	42853888	ENSMMUG00000004980	15	49435211	49438894	ortholog_many2many	40.4871	43.3578	50	0.00	0.4663	0.6561	0
ENSMUSG00000028901	4	132221025	132261602	ENSMMUG00000011390	1	27634150	27667395	ortholog_one2one	95.3737	95.2043	100	55.05	0.0228	0.4376	1
ENSMUSG00000090125	4	124656807	124660655	ENSMMUG00000044406	1	37251279	37252629	ortholog_one2one	80.4009	89.1358	75	100.00	0.0675	0.6641	1
ENSMUSG00000095793	Y	35105684	35131833	ENSMMUG00000002282	3	30290831	30291538	ortholog_one2many	26.5766	26.8182	50		0.6576	1.4423	0
ENSMUSG00000115267	7	11923523	11938213												
ENSMUSG00000024691	19	12545740	12589768	ENSMMUG00000010274	14	14879188	14890695	ortholog_one2one	55.6281	55.8101	0	34.05	0.3265	0.5676	0
ENSMUSG00000029478	5	125017153	125179219	ENSMMUG00000023107	11	124467991	124633923	ortholog_one2one	81.6045	81.3409	100	92.98	0.0949	1.0502	1
ENSMUSG00000006216	4	141404353	141416014	ENSMMUG00000018235	1	14952639	14989395	ortholog_one2many	73.6536	80.0633	100	0.00	0.1187	0.7281	1
ENSMUSG00000045608	15	95623563	95655960	ENSMMUG00000022290	11	43096129	43120279	ortholog_one2one	24.9337	69.1176	100	100.00	0.1775	0.5225	0
ENSMUSG00000093910	5	143287038	143293623	ENSMMUG00000038892	3	40060878	40067765	ortholog_one2one	61.1187	66.8657	100	32.01	0.212	1.855	1
ENSMUSG00000066100	7	142296334	142297118	ENSMMUG00000045214	14	3197136	3197804	ortholog_many2many	47.3913	63.7427	25		1.1694	35.7393	0
ENSMUSG00000066100	7	142296334	142297118	ENSMMUG00000048699	JSUE03128954.1	247	933	ortholog_many2many	50.8696	58.5	0		1.1193	12.6989	0
ENSMUSG00000066100	7	142296334	142297118	ENSMMUG00000044891	JSUE03061887.1	131	526	ortholog_many2many	41.3043	72.5191	50		0.4939	9.8989	0
ENSMUSG00000066100	7	142296334	142297118	ENSMMUG00000048880	14	3147195	3147674	ortholog_many2many	40.8696	71.7557	50		0.5013	8.4781	0
ENSMUSG00000066100	7	142296334	142297118	ENSMMUG00000039948	14	1462425	1463141	ortholog_many2many	60.4348	63.4703	0		0.6451	30.2229	0
