Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Chimpanzee gene stable ID	Chimpanzee chromosome/scaffold name	Chimpanzee chromosome/scaffold start (bp)	Chimpanzee chromosome/scaffold end (bp)	Chimpanzee homology type	%id. target Chimpanzee gene identical to query gene	%id. query gene identical to target Chimpanzee gene	Chimpanzee Gene-order conservation score	Chimpanzee Whole-genome alignment coverage	dN with Chimpanzee	dS with Chimpanzee	Chimpanzee orthology confidence [0 low, 1 high]
MGP_PahariEiJ_G0013693	1	96501217	96505685	ENSPTRG00000007968	16	28786492	28791584	ortholog_one2one	96.9574	97.3523	100	100.00	0.0109	0.3429	1
MGP_PahariEiJ_G0019819	17	23808817	23854897	ENSPTRG00000020549	8	125637153	125660200	ortholog_one2many	61.194	32.3684	100	75.88	0.2836	0.8381	0
MGP_PahariEiJ_G0019820	17	23827845	23855014	ENSPTRG00000020550	8	125671897	125685977	ortholog_one2one	89.0034	90.9836	100	100.00	0.0432	0.4434	1
MGP_PahariEiJ_G0022711	2	146545329	146550493												
MGP_PahariEiJ_G0023361	21	3988102	4008267	ENSPTRG00000018762	6	164107305	164131483	ortholog_one2one	85.6874	85.6874	100		0.0804	0.6638	1
MGP_PahariEiJ_G0017000	13	44753700	44784635	ENSPTRG00000015959	4	25538734	25579201	ortholog_one2one	86.1111	86.8	100	63.13	0.0703	0.4258	1
MGP_PahariEiJ_G0024406	23	25250289	25251969	ENSPTRG00000051184	KV420889.1	1406063	1406743	ortholog_one2many	68.4931	66.3717	100		0.194	1.55	1
MGP_PahariEiJ_G0024406	23	25250289	25251969	ENSPTRG00000028541	7	75586109	75586789	ortholog_one2many	68.4931	66.3717	100		0.194	1.55	1
MGP_PahariEiJ_G0021709	2	535102	628640	ENSPTRG00000049382	KV420888.1	4633675	4737717	ortholog_one2many	93.4562	93.1129	100	64.18	0.0293	0.4398	1
MGP_PahariEiJ_G0021709	2	535102	628640	ENSPTRG00000019394	7	95107533	95262358	ortholog_one2many	93.5484	93.2048	100	55.39	0.0284	0.4371	1
MGP_PahariEiJ_G0016858	13	25033533	25048611	ENSPTRG00000014236	22	16826157	16832556	ortholog_one2one	79.703	79.703	100		0.1182	0.8684	1
MGP_PahariEiJ_G0020383	17	68103723	68106168												
MGP_PahariEiJ_G0018843	15	30760913	30778885	ENSPTRG00000017296	5	139348770	139376076	ortholog_one2one	98.3871	98.3871	100	100.00	0.0065	0.0845	1
MGP_PahariEiJ_G0030117	8	24236541	24474164	ENSPTRG00000045965	10	49004784	49302840	ortholog_one2one	81.3215	80.402	75	96.58	0.1064	0.6569	1
MGP_PahariEiJ_G0013421	1	75227667	75228620	ENSPTRG00000003263	11	5578000	5578976	ortholog_one2one	81.388	87.4576	50		0.0716	0.6312	0
MGP_PahariEiJ_G0023839	21	53632059	53735365	ENSPTRG00000018572	6	128946196	129056152	ortholog_one2one	89.2157	87.0813	100	16.78	0.0538	0.4712	1
MGP_PahariEiJ_G0022790	2	156971813	156991048	ENSPTRG00000004757	12	69413379	69447726	ortholog_one2one	86.9478	86.6	75		0.073	0.6392	1
MGP_PahariEiJ_G0029440	7	30264828	30271862	ENSPTRG00000028426	7	111747298	111748599	ortholog_one2one	89.339	96.7667	75	100.00	0.0142	0.4168	1
MGP_PahariEiJ_G0025904	3	134903721	134905122	ENSPTRG00000032541	20	32672533	32677904	ortholog_one2one	60.2564	46.0784	75		0.2462	0.7308	0
MGP_PahariEiJ_G0016649	12	81312649	81366319	ENSPTRG00000013848	21	18095360	18157168	ortholog_one2one	84.1114	89.5379	100	97.90	0.0492	0.3526	1
MGP_PahariEiJ_G0030877	9	40889312	40920957	ENSPTRG00000014027	21	33396191	33426143	ortholog_one2one	86.0674	88.4527	50		0.0594	0.9925	0
MGP_PahariEiJ_G0016286	12	16142498	16180837	ENSPTRG00000015687	3	188238519	188282063	ortholog_one2one	88.9671	85.8437	100	90.76	0.0426	0.5235	1
MGP_PahariEiJ_G0017839	14	41623997	41624929												
MGP_PahariEiJ_G0025736	3	113145836	113183060	ENSPTRG00000013174	20	2161946	2206356	ortholog_one2one	77.4892	77.4892	100	49.66	0.1383	0.579	1
MGP_PahariEiJ_G0030370	8	48672298	48754874	ENSPTRG00000005690	13	5350511	5481356	ortholog_one2one	92.1807	92.9886	75	57.33	0.0367	0.3743	1
MGP_PahariEiJ_G0029156	6	99934531	100071661	ENSPTRG00000000132	1	9928624	10084510	ortholog_one2one	92.2872	92.0424	100	52.83	0.0374	0.5328	1
MGP_PahariEiJ_G0030885	9	41247390	41256146	ENSPTRG00000014016	21	32912903	32933734	ortholog_one2one	83.0409	83.5294	100		0.0853	1.6315	1
MGP_PahariEiJ_G0015803	11	6297066	6302340	ENSPTRG00000003194	11	3304217	3343601	ortholog_many2many	49.7696	34.1232	0		0.3898	1.1439	0
MGP_PahariEiJ_G0015803	11	6297066	6302340	ENSPTRG00000048975	19	22457262	22510460	ortholog_many2many	61.7512	39.7626	0		0.2706	0.9366	0
MGP_PahariEiJ_G0020532	18	3816320	3829083	ENSPTRG00000017935	6	30844565	30864232	ortholog_one2one	94.9234	94.381	100		0.0276	0.621	1
MGP_PahariEiJ_G0021681	19	87016578	87019177	ENSPTRG00000010643	19	17256999	17259728	ortholog_one2one	88.6686	88.169	100		0.0583	1.0867	1
MGP_PahariEiJ_G0026059	3	145753684	145772812	ENSPTRG00000013515	20	45890698	45923568	ortholog_one2one	97.8202	97.8202	100	100.00	0.0092	0.5046	1
MGP_PahariEiJ_G0013196	1	60837883	61021706	ENSPTRG00000004146	11	86621213	86852860	ortholog_one2one	94.6269	52.4834	100	31.69	0.0259	0.4152	1
MGP_PahariEiJ_G0021386	19	42657642	42713501	ENSPTRG00000044354	8	39147698	39228715	ortholog_one2one	27.8736	48.8665	100		0.4323	1.5446	0
MGP_PahariEiJ_G0031326	9	77337447	77339341												
MGP_PahariEiJ_G0014547	1	158859765	158897900	ENSPTRG00000002919	10	105370460	105406288	ortholog_one2one	69.0476	70.9239	100	100.00	0.2146	0.5933	1
MGP_PahariEiJ_G0015239	10	61026359	61031032	ENSPTRG00000048032	15	44992330	44998132	ortholog_one2one	82.2917	81.8653	100	68.78	0.093	0.477	1
MGP_PahariEiJ_G0031480	X	3761104	3865917	ENSPTRG00000021800	X	38646092	38773022	ortholog_one2one	98.3936	92.1053	75	57.36	0.0074	0.2765	1
MGP_PahariEiJ_G0026219	3	162394244	162437328	ENSPTRG00000013703	20	64333549	64388844	ortholog_one2one	89.0496	89.7917	100	51.26	0.0487	0.7756	1
MGP_PahariEiJ_G0020870	18	41700897	41715446	ENSPTRG00000011825	2A	34279418	34294962	ortholog_one2one	96.6926	95.9459	100	73.31	0.0169	0.2661	1
MGP_PahariEiJ_G0020956	19	213938	255981	ENSPTRG00000011435	19	56232478	56257006	ortholog_one2one	98.9957	98.9957	100		0.0044	0.6367	1
MGP_PahariEiJ_G0028449	6	26847602	27021976	ENSPTRG00000021053	9	60561904	60856346	ortholog_one2one	90.5882	90.2848	0	22.16	0.047	0.3644	0
MGP_PahariEiJ_G0016807	13	22194203	22198723	ENSPTRG00000019165	7	45327218	45332996	ortholog_one2one	64.3382	62.2776	75		0.211	0.9895	1
MGP_PahariEiJ_G0016750	13	7043783	7113784	ENSPTRG00000011954	2A	62362521	62457594	ortholog_one2one	88.7556	82.4513	100	100.00	0.0588	0.4429	1
MGP_PahariEiJ_G0031862	X	91718640	91822282	ENSPTRG00000022050	X	77493543	77587479	ortholog_one2one	83.8994	88.9333	75	66.24	0.0561	0.4093	1
MGP_PahariEiJ_G0021607	19	84992585	85014067	ENSPTRG00000010721	19	19928938	19965291	ortholog_one2one	98.7544	98.3171	100		0.0049	0.8654	1
MGP_PahariEiJ_G0022477	2	129165673	129179170	ENSPTRG00000014600	3	10097703	10145457	ortholog_one2one	78.4861	78.4861	100	100.00	0.1098	0.8736	1
MGP_PahariEiJ_G0026901	4	93579430	93599264	ENSPTRG00000044863	1	122001549	122013470	ortholog_one2one	69.8795	71.1656	75		0.1873	0.4862	1
MGP_PahariEiJ_G0021753	2	15661520	15733335	ENSPTRG00000019337	7	80312803	80417436	ortholog_one2one	85.511	84.7436	100	50.13	0.0808	0.4554	1
MGP_PahariEiJ_G0019107	15	61919584	61943689	ENSPTRG00000009890	18	4150809	4188216	ortholog_one2one	76.9893	75.2101	75	77.86	0.14	0.5512	1
MGP_PahariEiJ_G0028541	6	52390343	52438095	ENSPTRG00000000827	1	65066781	65145196	ortholog_one2many	89.2377	89.2377	75	53.42	0.0536	0.4609	1
MGP_PahariEiJ_G0028541	6	52390343	52438095	ENSPTRG00000047963	5	59081734	59084571	ortholog_one2many	60.0897	77.907	0		0.1149	0.4589	0
MGP_PahariEiJ_G0025633	3	104832784	104855710	ENSPTRG00000051408	KV421216.1	40467	57266	ortholog_one2many	62.9234	62.6998	50		0.263	0.7035	0
MGP_PahariEiJ_G0025633	3	104832784	104855710	ENSPTRG00000006999	15	24217464	24235744	ortholog_one2many	62.9234	62.6998	50		0.263	0.7035	0
MGP_PahariEiJ_G0025633	3	104832784	104855710	ENSPTRG00000045098	15	24315663	24332339	ortholog_one2many	54.5455	57.9545	100		0.3147	0.6748	1
MGP_PahariEiJ_G0020255	17	63485922	63499950	ENSPTRG00000004899	12	40815239	40834160	ortholog_one2one	86.1538	91.6155	100		0.0519	0.5667	1
MGP_PahariEiJ_G0019531	16	44988055	45109050	ENSPTRG00000017729	6	12099095	12256176	ortholog_one2one	71.7882	71.3392	100	98.80	0.1764	0.7009	1
MGP_PahariEiJ_G0028912	6	83930871	83959036	ENSPTRG00000000411	1	26736149	26751037	ortholog_one2many	86.6019	84.31	100	88.27	0.0704	0.7277	1
MGP_PahariEiJ_G0028912	6	83930871	83959036	ENSPTRG00000048728	KV420727.1	78872	92233	ortholog_one2many	86.6019	84.31	25	80.78	0.0704	0.7277	1
MGP_PahariEiJ_G0029940	7	109989836	110048422	ENSPTRG00000047803	7	162341058	162413266	ortholog_one2one	80.8604	79.6713	50		0.1099	0.532	0
MGP_PahariEiJ_G0023142	20	32918238	32926993	ENSPTRG00000008337	16	63065592	63076024	ortholog_one2one	97.9866	97.9866	100	97.62	0.0093	0.6354	1
MGP_PahariEiJ_G0030931	9	43460195	43465576	ENSPTRG00000046680	19	15889733	15890695	ortholog_one2one	72.1875	72.1875	75		0.1805	0.6719	1
MGP_PahariEiJ_G0027299	5	18197193	18308540	ENSPTRG00000023576	2A	97674743	97758757	ortholog_one2one	51.1885	62.6819	100	36.08	0.2247	0.9546	1
MGP_PahariEiJ_G0018059	14	55207011	55209580	ENSPTRG00000009455	17	57804445	57828391	ortholog_one2one	53.1365	28.4585	100		0.344	0.5084	0
MGP_PahariEiJ_G0026273	4	1682532	1883805	ENSPTRG00000020358	8	77954942	78141361	ortholog_one2one	91.8492	91.6459	75	99.71	0.0406	0.4109	1
MGP_PahariEiJ_G0017487	14	22086404	22101358	ENSPTRG00000017214	5	132205300	132221120	ortholog_one2one	40.6015	32.7273	100	26.93			0
MGP_PahariEiJ_G0029353	7	4174292	4297659	ENSPTRG00000011702	2A	24215286	24392889	ortholog_one2one	94.7079	94.513	100	76.99	0.0257	0.4446	1
MGP_PahariEiJ_G0026372	4	28587455	28612108	ENSPTRG00000030046	3	184902384	184908416	ortholog_one2one	66.4286	80.1724	75		0.1425	0.892	1
MGP_PahariEiJ_G0028379	6	10896931	10928039	ENSPTRG00000021238	9	87010220	87042627	ortholog_one2one	91.8089	77.5216	100	100.00	0.0434	0.4513	1
MGP_PahariEiJ_G0020520	18	3536992	3586143	ENSPTRG00000023665	6	31138698	31139935	ortholog_one2one	51.9481	51.2821	75		0.3876	0.4733	1
MGP_PahariEiJ_G0014065	1	117125165	117126739	ENSPTRG00000003882	11	65633524	65636853	ortholog_one2one	51.8519	63.6364	100		0.2592	53.2839	1
MGP_PahariEiJ_G0021723	2	2439115	2449806	ENSPTRG00000019381	7	93023518	93034256	ortholog_one2many	80.826	80.826	75	14.67	0.1126	0.5899	1
MGP_PahariEiJ_G0021723	2	2439115	2449806	ENSPTRG00000051768	7	21554473	21759945	ortholog_one2many	61.3569	63.6086	0	1.69	0.1831	0.8232	0
MGP_PahariEiJ_G0021723	2	2439115	2449806	ENSPTRG00000051985	KV420888.1	2448516	2459717	ortholog_one2many	80.826	80.826	75	14.66	0.1126	0.5899	1
MGP_PahariEiJ_G0021723	2	2439115	2449806	ENSPTRG00000049287	KV420911.1	219450	227278	ortholog_one2many	55.1622	77.9167	0		0.1247	0.6841	0
MGP_PahariEiJ_G0013852	1	109999417	110005898												
MGP_PahariEiJ_G0018954	15	36807700	36882940	ENSPTRG00000017368	5	145902014	145981083	ortholog_one2one	88.7006	83.0688	100	18.47	0.0563	0.4196	1
MGP_PahariEiJ_G0026299	4	10045531	10068985												
MGP_PahariEiJ_G0028646	6	66933370	66934562	ENSPTRG00000043673	1	46287355	46289129	ortholog_one2one	67.6617	66.0194	100	100.00	0.187	0.4246	1
MGP_PahariEiJ_G0026510	4	61416901	61665684	ENSPTRG00000015584	3	164359125	164687636	ortholog_one2one	98.8889	98.8889	100	92.97	0.0048	0.5278	1
MGP_PahariEiJ_G0029079	6	92548085	92551652	ENSPTRG00000000206	1	14887416	14893867	ortholog_one2one	81.761	85.5263	100	95.47	0.078	0.6467	1
MGP_PahariEiJ_G0028292	5	164045141	164351839	ENSPTRG00000001946	1	189570027	190040782	ortholog_one2one	97.0677	97.0677	100	44.06	0.0154	0.6785	1
MGP_PahariEiJ_G0026923	4	95575560	95630536	ENSPTRG00000001101	1	124549495	124630094	ortholog_one2one	65.7143	39.7695	100	100.00	0.2186	0.7203	0
MGP_PahariEiJ_G0013998	1	115660114	115667637	ENSPTRG00000003949	11	67402083	67412104	ortholog_one2one	82.0122	81.7629	100	100.00	0.0986	0.6518	1
MGP_PahariEiJ_G0032077	X	138737161	138817867	ENSPTRG00000021715	X	18877512	18969349	ortholog_one2one	90.8502	90.8502	100	58.65	0.0491	0.4499	1
MGP_PahariEiJ_G0015002	10	40106058	40111235	ENSPTRG00000004339	11	118784862	118790038	ortholog_one2one	67.052	67.8363	100	100.00	0.2032	0.4363	1
MGP_PahariEiJ_G0015405	10	89558540	89625186	ENSPTRG00000015480	3	145607247	145666966	ortholog_one2one	78.839	79.5841	100	100.00	0.1178	0.5126	1
MGP_PahariEiJ_G0024202	23	5196060	5201579	ENSPTRG00000005535	12	123702757	123711584	ortholog_one2many	5.73248	4.0724	100				0
MGP_PahariEiJ_G0024202	23	5196060	5201579	ENSPTRG00000052688	15	63633063	63633418	ortholog_one2many	1.91083	2.7027	0		5.1719	1.2824	0
MGP_PahariEiJ_G0023132	20	30471148	30496434	ENSPTRG00000008281	16	60288973	60320439	ortholog_one2one	85.1301	84.5018	100	69.21	0.0803	0.3627	1
MGP_PahariEiJ_G0026504	4	60966660	60969168	ENSPTRG00000051547	3	163829881	163830928	ortholog_one2one	76.9231	81.8966	100		0.13	0.628	1
MGP_PahariEiJ_G0027464	5	45605311	45628002	ENSPTRG00000048818	2B	100798702	100817711	ortholog_one2many	85.0877	76.9841	100	100.00	0.1147	0.6174	1
MGP_PahariEiJ_G0027464	5	45605311	45628002	ENSPTRG00000043239	10	104728201	104732639	ortholog_one2many	79.386	87.4396	0		0.0837	0.4729	0
MGP_PahariEiJ_G0017467	14	21473928	21474945	ENSPTRG00000043208	KV420828.1	100705	104716	ortholog_one2many	85.5263	84.4156	75	100.00	0.0748	0.3971	1
MGP_PahariEiJ_G0017467	14	21473928	21474945	ENSPTRG00000017227	5	132814031	132818041	ortholog_one2many	85.5263	84.4156	75	100.00	0.0748	0.3971	1
MGP_PahariEiJ_G0025959	3	136988193	136988703												
MGP_PahariEiJ_G0013397	1	74723084	74730429												
MGP_PahariEiJ_G0019610	16	57513550	57521201	ENSPTRG00000017567	5	177275633	177285982	ortholog_one2one	97.0149	97.0149	100	0.33	0.0145	0.3969	1
MGP_PahariEiJ_G0014866	10	32706828	32707757												
MGP_PahariEiJ_G0020161	17	54127217	54152452	ENSPTRG00000047925	22	37259113	37292502	ortholog_one2one	87.2491	87.4864	100	6.95	0.064	1.1506	1
MGP_PahariEiJ_G0016511	12	49691776	49703250	ENSPTRG00000050147	12	114716471	114716986	ortholog_one2one	62.069	59.6026	0				0
MGP_PahariEiJ_G0013841	1	109543192	109544245												
MGP_PahariEiJ_G0018337	14	68727801	68745310	ENSPTRG00000009221	17	14768817	14786471	ortholog_one2one	81.25	77.0671	100	100.00	0.106	0.5395	1
MGP_PahariEiJ_G0018892	15	32369198	32371784	ENSPTRG00000017330	5	141082040	141084496	ortholog_one2one	88.1418	88.1418	75		0.0652	0.5608	1
MGP_PahariEiJ_G0017934	14	45973334	45985921												
MGP_PahariEiJ_G0025784	3	115357802	115406458	ENSPTRG00000013223	20	5009309	5073173	ortholog_one2one	96.3964	96.1798	100	60.93	0.0189	0.5061	1
MGP_PahariEiJ_G0013587	1	89135775	89150512	ENSPTRG00000007841	16	19917327	19937379	ortholog_one2one	76.2422	71.1594	100	100.00	0.1348	0.8184	1
MGP_PahariEiJ_G0016606	12	78893142	78927512	ENSPTRG00000013824	21	15724220	15762024	ortholog_one2one	80.3789	80.7065	100		0.1109	0.7686	1
MGP_PahariEiJ_G0023721	21	32153779	32180744	ENSPTRG00000018693	6	153668915	153694229	ortholog_one2one	74.1641	73.9394	100	83.78	0.1584	0.4577	1
MGP_PahariEiJ_G0021980	2	56068143	56154333	ENSPTRG00000019735	7	141810683	141838781	ortholog_one2one	88.0952	86.0465	100	100.00	0.0905	0.6628	1
MGP_PahariEiJ_G0018173	14	64438433	64449705	ENSPTRG00000009340	17	9994641	9995771	ortholog_one2one	95.7447	95.7447	100	100.00	0.0187	0.4829	1
MGP_PahariEiJ_G0030498	8	61232990	61238286	ENSPTRG00000020056	8	21550398	21556475	ortholog_one2one	91.2371	88.9447	100	96.68	0.0442	0.7247	1
MGP_PahariEiJ_G0013864	1	110220060	110243103	ENSPTRG00000045471	11	80038	107224	ortholog_one2one	92.4731	21.5539	100	83.23	0.0441	0.7076	0
MGP_PahariEiJ_G0023995	22	39801869	39818783	ENSPTRG00000018416	6	92350583	92370066	ortholog_one2one	82.5986	81.6514	100	77.20	0.1004	0.6039	1
MGP_PahariEiJ_G0025500	3	95013630	95014541												
MGP_PahariEiJ_G0014915	10	34723018	34724072	ENSPTRG00000052767	11	124670161	124671096	ortholog_one2many	90.3537	90.3537	75	82.16	0.0577	0.9316	1
MGP_PahariEiJ_G0023803	21	46901310	46902482												
MGP_PahariEiJ_G0012757	1	3440185	3453163	ENSPTRG00000038736	19	37736381	37749593	ortholog_one2one	80.0439	68.097	100	94.04	0.1231	0.8136	1
MGP_PahariEiJ_G0031619	X	43922871	43936640												
MGP_PahariEiJ_G0012919	1	17756883	17772007	ENSPTRG00000011304	19	51782420	51806626	ortholog_one2one	90.2878	82.5658	100	97.99	0.0469	0.9202	1
MGP_PahariEiJ_G0020490	18	2973010	2982590	ENSPTRG00000017982	6	31888950	31894931	ortholog_one2many	98.7552	98.7552	100	69.54	0.0056	0.5344	1
MGP_PahariEiJ_G0020490	18	2973010	2982590	ENSPTRG00000046542	17	65001403	65002419	ortholog_one2many	74.6888	84.9057	0		0.0769	0.561	0
MGP_PahariEiJ_G0013881	1	110541847	110558778	ENSPTRG00000003120	11	471452	478356	ortholog_one2one	53.1646	61.7647	100	100.00	0.2771	0.6477	1
MGP_PahariEiJ_G0020703	18	15406653	15426043	ENSPTRG00000046530	KV420848.1	423704	439542	ortholog_one2many	81.3765	81.7073	100	90.06	0.0881	0.5603	1
MGP_PahariEiJ_G0020703	18	15406653	15426043	ENSPTRG00000018156	6	42102949	42118774	ortholog_one2many	81.3765	81.7073	100	90.06	0.0881	0.5603	1
MGP_PahariEiJ_G0027932	5	124812455	124874753	ENSPTRG00000001773	1	163338598	163402917	ortholog_one2one	93.3474	94.8498	100	53.11	0.0284	0.4082	1
MGP_PahariEiJ_G0027747	5	94310191	94316880	ENSPTRG00000046739	2B	6785355	6791269	ortholog_one2one	96.3592	97.543	100	100.00	0.0101	0.8609	1
MGP_PahariEiJ_G0016204	12	12643194	12668289	ENSPTRG00000014122	22	8371221	8391499	ortholog_one2one	95.2436	95.2436	100		0.0238	0.8345	1
MGP_PahariEiJ_G0023212	20	41504538	42532774	ENSPTRG00000008400	16	73826156	74976452	ortholog_one2one	92.1569	86.5789	100	82.31	0.0468	0.5802	1
MGP_PahariEiJ_G0029162	6	100289591	100382313	ENSPTRG00000000126	1	9447583	9604242	ortholog_one2one	91.0486	87.3977	100	18.99	0.0107	0.4995	1
MGP_PahariEiJ_G0023238	20	43841131	43856408	ENSPTRG00000008433	16	77017419	77038344	ortholog_one2one	91.8269	90.9524	100	100.00	0.0379	0.6666	1
MGP_PahariEiJ_G0028806	6	77380387	77386432	ENSPTRG00000000531	1	35407386	35412726	ortholog_one2one	89.5161	91.4835	100	100.00	0.0446	0.6638	1
MGP_PahariEiJ_G0017066	13	62984182	63009143	ENSPTRG00000016038	4	84034095	84057531	ortholog_one2many	87.0732	87.0732	75		0.0718	0.4732	1
MGP_PahariEiJ_G0017066	13	62984182	63009143	ENSPTRG00000049978	KV420809.1	175667	199139	ortholog_one2many	87.0732	87.0732	75		0.0718	0.4734	1
MGP_PahariEiJ_G0021071	19	10247156	10259445												
MGP_PahariEiJ_G0024867	3	18525009	18576881												
MGP_PahariEiJ_G0024281	23	12253600	12290524	ENSPTRG00000022735	12	113584722	113630217	ortholog_one2one	95.1768	97.3684	100	60.17	0.014	0.614	1
MGP_PahariEiJ_G0021045	19	9255112	9262730												
MGP_PahariEiJ_G0026039	3	141185145	141249228	ENSPTRG00000013497	20	40509472	40592191	ortholog_one2one	95.3058	95.3058	100	69.43	0.0229	0.5118	1
MGP_PahariEiJ_G0013938	1	112893713	112939725	ENSPTRG00000003188	11	3018806	3074968	ortholog_one2one	88.929	88.8221	100	100.00	0.0594	0.6536	1
MGP_PahariEiJ_G0015390	10	85988611	86011920												
MGP_PahariEiJ_G0018305	14	67939426	67992502	ENSPTRG00000023148	17	15677580	15739165	ortholog_one2one	92.9155	90.2116	100	59.98	0.0312	0.5617	1
MGP_PahariEiJ_G0030468	8	58703209	58885752	ENSPTRG00000020090	8	24626476	24862549	ortholog_one2one	92.666	92.0255	75	42.22	0.0383	0.6768	1
MGP_PahariEiJ_G0030398	8	52149985	52247781	ENSPTRG00000005703	13	7954430	8062229	ortholog_one2one	93.1689	93.23	75	58.31	0.0328	0.5148	1
MGP_PahariEiJ_G0023231	20	43266335	43285912	ENSPTRG00000008424	16	76189332	76226757	ortholog_one2one	95.1299	84.9275	100	1.04	0.0222	0.9505	1
MGP_PahariEiJ_G0022027	2	60329221	60332868												
MGP_PahariEiJ_G0014969	10	39217908	39220244	ENSPTRG00000004381	11	119808110	119809411	ortholog_one2many	87.9717	86.1432	100	100.00	0.0673	0.5991	1
MGP_PahariEiJ_G0015114	10	50472220	50479781	ENSPTRG00000007315	15	57357964	57363788	ortholog_one2one	98.6072	98.6072	100	100.00	0.0056	0.5332	1
MGP_PahariEiJ_G0012670	1	1190761	1200474	ENSPTRG00000010982	19	41802819	41814766	ortholog_one2many	92.1875	87.7976	100		0.0147	0.6402	1
MGP_PahariEiJ_G0012670	1	1190761	1200474	ENSPTRG00000040021	AACZ04046417.1	2474	3373	ortholog_one2many	87.1875	93.311	0		0.0136	0.5913	0
MGP_PahariEiJ_G0015169	10	54416919	54423018												
MGP_PahariEiJ_G0021015	19	1996690	2001034	ENSPTRG00000011522	19	58087939	58093683	ortholog_one2many	73.9766	90.3571	100	100.00	0.0411	0.9305	1
MGP_PahariEiJ_G0014976	10	39399503	39413168	ENSPTRG00000004372	11	119590415	119604506	ortholog_one2one	86.3636	84.3629	100		0.0781	0.4049	1
MGP_PahariEiJ_G0031164	9	48965688	49005960	ENSPTRG00000005106	12	33186896	33228047	ortholog_one2one	83.7308	82.8961	75	35.76	0.0923	0.4098	1
MGP_PahariEiJ_G0014096	1	117646300	117666873	ENSPTRG00000003852	11	64928873	64951498	ortholog_one2one	85.1697	84.1589	100	60.17	0.0808	0.7258	1
MGP_PahariEiJ_G0023988	22	39309810	39430369	ENSPTRG00000018423	6	92844725	93023320	ortholog_one2one	82.4081	81.7012	100	31.35	0.1039	0.4746	1
MGP_PahariEiJ_G0028737	6	71382370	71402574	ENSPTRG00000047442	1	40794259	40816580	ortholog_one2one	95.7066	95.7066	100	79.38	0.0188	0.5367	1
MGP_PahariEiJ_G0021149	19	14936087	14946790	ENSPTRG00000011147	19	47421318	47437590	ortholog_one2one	96.5879	96.5879	100	67.80	0.0163	0.8178	1
MGP_PahariEiJ_G0025622	3	104474608	104514141	ENSPTRG00000006989	15	23819364	23853037	ortholog_one2one	82.0442	82.5	100	100.00	0.0984	0.6295	1
MGP_PahariEiJ_G0024295	23	12837723	12959954	ENSPTRG00000005560	12	124741322	124930774	ortholog_one2one	93.6544	91.6916	100	54.39	0.0311	0.6125	1
MGP_PahariEiJ_G0014364	1	142143626	143317777	ENSPTRG00000002509	10	51788382	53104431	ortholog_one2one	99.5627	99.5627	50	46.73	0.002	0.3214	0
MGP_PahariEiJ_G0029682	7	79060092	79060766												
MGP_PahariEiJ_G0025330	3	74044162	74045097	ENSPTRG00000050737	11	55095167	55096279	ortholog_one2many	71.7042	60.1078	50		0.1741	0.6196	0
MGP_PahariEiJ_G0030215	8	41147673	41148608												
MGP_PahariEiJ_G0019514	16	41970496	41999484	ENSPTRG00000017710	6	8451655	8474145	ortholog_one2one	84.5036	87.0324	100	70.86	0.0818	0.4835	1
MGP_PahariEiJ_G0031534	X	28484192	28521248												
MGP_PahariEiJ_G0027752	5	94789120	94794586	ENSPTRG00000045331	2B	6119687	6124557	ortholog_one2one	26.3666	75.9259	100		0.1782	0.6807	0
MGP_PahariEiJ_G0020046	17	46053627	46074381	ENSPTRG00000014407	22	26963600	27009416	ortholog_one2one	91.5289	88.9558	100		0.0509	0.7477	1
MGP_PahariEiJ_G0019201	16	625613	806138	ENSPTRG00000002309	10	14929926	15188658	ortholog_one2one	91.195	47.3856	100	13.42	0.0588	0.4662	0
MGP_PahariEiJ_G0023149	20	33219650	33295938	ENSPTRG00000008326	16	62579488	62658046	ortholog_one2one	91.4328	91.1635	100	100.00	0.0464	0.4373	1
MGP_PahariEiJ_G0031217	9	51654679	51741218	ENSPTRG00000005160	12	29963858	30174788	ortholog_one2one	72.9339	73.8494	100	100.00	0.1706	0.8349	1
